fecha,temperatura,pluviosidad,nivel_agua
2023-05-15,21.604104297080863,9.345825599599301,4.969691715213102
2023-05-16,23.426882552346907,6.602622591609514,5.260649340243615
2023-05-17,21.693795633714462,2.977673086261041,5.341348473998179
2023-05-18,20.431673886037856,8.862923350406376,4.845219392722993
2023-05-19,25.746402851637484,14.042467703329905,5.301606489002617
2023-05-20,18.487820818372818,0.1898625094032803,5.364709999735388
2023-05-21,20.56511198117435,0.3515872559924205,5.001466702770289
2023-05-22,21.993543875116416,12.004249598899314,5.032675299645955
2023-05-23,25.785751912010404,4.830165952537425,5.077780513417428
2023-05-24,26.472710825322604,3.2521220648377716,4.742922418149278
2023-05-25,11.233274105176434,11.02600400568467,4.908498874780327
2023-05-26,23.5297203479649,6.381377485770733,4.971903779107788
2023-05-27,19.92656618444992,9.031278094067117,4.750845938897821
2023-05-28,20.556439437342874,21.189872188591572,4.324312557981931
2023-05-29,21.80037094712996,11.601565390361204,4.706920580397514
2023-05-30,21.254202383381315,4.256809604774119,4.55353463553079
2023-05-31,23.037504734698977,8.090372267688856,4.761146584903713
2023-06-01,15.520319564920584,23.767763276447823,4.539866625676567
2023-06-02,21.835253765797884,4.107665677257095,4.880970147767573
2023-06-03,17.510909972793183,7.142260385060279,4.283137823391992
2023-06-04,19.224127434062638,4.071807688607385,4.755552439239726
2023-06-05,23.013794903067044,7.194328766739606,4.419003446562567
2023-06-06,13.926186543313754,1.2109332566190094,4.605438155026054
2023-06-07,27.331781425321932,2.2349156038340574,4.122888710707927
2023-06-08,21.102067971126775,40.72720900373519,4.042897683321996
2023-06-09,26.097053952228784,0.3628053965052474,4.826968883242726
2023-06-10,14.22776075082822,1.669722157870186,4.091403464245498
2023-06-11,19.123149606642183,39.73961124101216,4.159090123619906
2023-06-12,15.826487906058944,27.53815398053415,4.527752183179546
2023-06-13,8.6776012628982,21.954624468634655,4.663740162209667
2023-06-14,17.721764133698862,4.066434529158771,4.12431029493317
2023-06-15,29.69861704669575,22.35155774834423,4.0191149697315725
2023-06-16,20.295975493702457,24.833547157029976,4.333176026368251
2023-06-17,16.77845755394542,7.499610969405575,4.636189468393212
2023-06-18,17.099512343577356,3.526937111702076,4.016066106584929
2023-06-19,13.636083508002752,7.600778654627582,4.015204654154043
2023-06-20,14.092766033430616,1.9204136913492478,4.652088543039349
2023-06-21,22.757404965567712,5.058962573470373,4.313892276342439
2023-06-22,22.105228267966336,12.814639841536899,4.261002193528203
2023-06-23,16.596972745178523,3.929530162571435,4.432787453446513
2023-06-24,16.939196970166524,2.941769402235318,4.435470989417236
2023-06-25,18.132750486503188,16.09068364086705,4.147184834312487
2023-06-26,19.040499162093987,2.6019299978663835,4.3915770982875255
2023-06-27,15.552072794249312,5.246057233828445,4.50392643003901
2023-06-28,25.10418086465272,3.684954405883847,4.392684560879868
2023-06-29,18.323068075870378,14.362561868496716,4.5272990157223605
2023-06-30,21.292730463934973,0.8649346363793027,4.346364209206283
2023-07-01,19.96695317217929,3.5949319120629464,5.006204541965336
2023-07-02,25.61521889078424,31.80767195263797,4.514855238797479
2023-07-03,20.188588608459714,3.7442187207639774,4.854235603820633
2023-07-04,23.41781470691567,19.710292495834388,4.939845791771548
2023-07-05,18.198771476759664,7.553556425805246,4.964729143017146
2023-07-06,18.688220618093506,17.94611131680733,4.686361371269845
2023-07-07,16.911205192118338,9.627663129316115,5.05814058971786
2023-07-08,22.157271516624625,4.562844795975555,4.597481253281504
2023-07-09,23.912319066997902,4.203151724692906,5.0767119498093995
2023-07-10,23.310038875082125,5.700575100844317,5.076574143749674
2023-07-11,15.129248923847346,0.01640820589327188,4.553465849939251
2023-07-12,18.063289642071673,1.7297534681409055,4.930023767339718
2023-07-13,25.58731994553786,1.0592537375447288,5.054962257520572
2023-07-14,19.858290787967263,5.751973559732072,4.886115440502338
2023-07-15,26.223189701833906,41.6359110844879,5.245809787974802
2023-07-16,15.330940048530822,1.8551569738507894,5.850562465432224
2023-07-17,27.818440938282162,7.0036913871897,5.221511665134288
2023-07-18,27.871818987414343,6.756146573566479,5.236777246365494
2023-07-19,19.02497330125649,5.364283359556748,4.916764953489106
